epoch,step,min,max,mean,std
1,10000,-0.44119393825531006,0.2609766125679016,-0.0625322014093399,0.25126123428344727
2,20000,-0.05022487789392471,0.05268263816833496,0.012936070561408997,0.041189514100551605
3,30000,-0.16685134172439575,0.15382708609104156,-0.015502359718084335,0.1152913048863411
4,40000,-0.11484650522470474,0.20894122123718262,0.019767291843891144,0.11793603003025055
5,50000,-0.13962730765342712,0.2224375158548355,-0.004926711320877075,0.14144915342330933
6,60000,-0.45455658435821533,0.3879925012588501,0.008543306961655617,0.302660197019577
7,70000,-0.8316722512245178,0.47378474473953247,-0.035913899540901184,0.4888134002685547
8,80000,-0.5312920808792114,0.29400521516799927,-0.008724547922611237,0.31951475143432617
9,90000,-0.5967150926589966,0.7817521095275879,0.012552335858345032,0.496343731880188
10,100000,-0.18083098530769348,0.30409446358680725,0.010288834571838379,0.1815153956413269
11,110000,-0.15185858309268951,0.0685698539018631,-0.01158684678375721,0.08432966470718384
12,120000,-0.06774256378412247,0.16192692518234253,0.00850091502070427,0.09299317002296448
13,130000,-0.6500729322433472,0.7090787887573242,-0.04279598593711853,0.49291691184043884
14,140000,-0.23673948645591736,0.14101681113243103,-0.007163405418395996,0.14139172434806824
15,150000,-0.2856188416481018,0.23707100749015808,-0.017441723495721817,0.185151144862175
16,160000,-0.3042517304420471,0.3363174498081207,0.03437472879886627,0.22961442172527313
17,170000,-0.6778380274772644,0.5257401466369629,-0.007333487272262573,0.4329073131084442
18,180000,-0.1339379996061325,0.13832534849643707,0.02524738758802414,0.10387376695871353
19,190000,-0.5559953451156616,0.6886308193206787,-0.032960545271635056,0.46115854382514954
20,200000,-0.3398565649986267,0.4291746914386749,-0.014473728835582733,0.28352904319763184
21,210000,-0.3944498896598816,0.6286786794662476,-0.001048266887664795,0.39009329676628113
22,220000,-0.42332813143730164,0.40754902362823486,-0.037586770951747894,0.2993509769439697
23,230000,-0.4532600939273834,0.29923227429389954,0.009064048528671265,0.2873721420764923
24,240000,-0.13755235075950623,0.1776612102985382,-0.008415468037128448,0.11821147799491882
25,250000,-0.5412883162498474,0.5126754641532898,-0.03766937553882599,0.37593135237693787
26,260000,-0.19930118322372437,0.26994743943214417,-0.005991607904434204,0.17429490387439728
27,270000,-0.7449436783790588,0.42745283246040344,0.004534795880317688,0.46057620644569397
28,280000,-0.3591947555541992,0.11161131411790848,-0.04271736741065979,0.18694637715816498
