epoch,step,min,max,mean,std
1,10000,-0.05132713541388512,0.06368719786405563,0.0016401843167841434,0.021350353956222534
2,20000,-0.040230222046375275,0.041218530386686325,-0.0008001199457794428,0.00998458918184042
3,30000,-0.057565584778785706,0.05970214307308197,-0.0009023609454743564,0.01387743465602398
4,40000,-0.0419597402215004,0.06817077845335007,0.0018436445388942957,0.016935676336288452
5,50000,-0.07751891762018204,0.08028783649206161,0.0007827095687389374,0.019972767680883408
6,60000,-0.1165274828672409,0.12255403399467468,0.0016550407744944096,0.03444885462522507
7,70000,-0.14289705455303192,0.18560707569122314,-0.003246081294491887,0.05265868455171585
8,80000,-0.12959234416484833,0.117160364985466,-0.0007191953482106328,0.04192010313272476
9,90000,-0.11268540471792221,0.17686066031455994,-0.004395238123834133,0.054183896631002426
10,100000,-0.10985128581523895,0.13501374423503876,0.0034432588145136833,0.028617167845368385
11,110000,-0.23924873769283295,0.10316288471221924,0.002317934762686491,0.03465217351913452
12,120000,-0.13268567621707916,0.07769390195608139,0.0024016990792006254,0.026988588273525238
13,130000,-0.3758040964603424,0.2390810251235962,0.0082855224609375,0.07307934761047363
14,140000,-0.15602993965148926,0.12369450181722641,0.0012386809103190899,0.036138854920864105
15,150000,-0.2488684505224228,0.36478614807128906,-0.0008126541506499052,0.05455299839377403
16,160000,-0.17088310420513153,0.20493227243423462,-0.0027918380219489336,0.049960117787122726
17,170000,-0.26443031430244446,0.30460435152053833,-0.000493121100589633,0.07800541073083878
18,180000,-0.14894799888134003,0.1242973729968071,-0.005543545354157686,0.033494457602500916
19,190000,-0.293441504240036,0.3645297884941101,0.0013795527629554272,0.0915401428937912
20,200000,-0.1250280737876892,0.2442985475063324,-0.0009605622617527843,0.05472366884350777
21,210000,-0.2093859612941742,0.26944586634635925,0.003570614382624626,0.07544638961553574
22,220000,-0.2662438750267029,0.2748967409133911,0.0041237748228013515,0.07346515357494354
23,230000,-0.27707940340042114,0.19131505489349365,-0.004259009845554829,0.06893596798181534
24,240000,-0.10988162457942963,0.1482783704996109,-0.000811495934613049,0.038292959332466125
25,250000,-0.5022396445274353,0.27619531750679016,0.011032167822122574,0.09307613968849182
26,260000,-0.2298012375831604,0.305916428565979,-0.0027668664697557688,0.05796518176794052
27,270000,-0.3399854600429535,0.3659129738807678,-0.0024306182749569416,0.10555708408355713
28,280000,-0.23799742758274078,0.24457386136054993,0.008348084054887295,0.06607207655906677
29,290000,-0.257175475358963,0.5691098570823669,-0.0024117697030305862,0.09300340712070465
30,300000,-0.3196670413017273,0.3321627378463745,-0.003325100988149643,0.09162282943725586
31,310000,-0.2548300325870514,0.21171750128269196,-0.008823910728096962,0.06784467399120331
32,320000,-0.2714516222476959,0.29315125942230225,0.007648271508514881,0.0909547507762909
33,330000,-0.28832387924194336,0.41958504915237427,-0.0071073248982429504,0.1077660396695137
34,340000,-0.30051231384277344,0.3432469367980957,-0.005746987648308277,0.10509571433067322
35,350000,-0.25666141510009766,0.2626264691352844,0.004381419159471989,0.05678011476993561
36,360000,-0.23582510650157928,0.31473270058631897,0.004433866590261459,0.06723489612340927
37,370000,-0.32020437717437744,0.33682966232299805,-0.005195042118430138,0.08094237744808197
38,380000,-0.40293049812316895,0.42269548773765564,0.012942733243107796,0.10106135159730911
39,390000,-0.3051307201385498,0.3925967812538147,-0.004222501069307327,0.07389290630817413
40,400000,-0.4379156231880188,0.29618924856185913,0.0012725167907774448,0.1055508553981781
41,410000,-0.27425509691238403,0.2621192932128906,-0.006764253601431847,0.06245873495936394
42,420000,-0.2873099446296692,0.357383131980896,0.0073598590679466724,0.09281978756189346
43,430000,-0.40771937370300293,0.282338410615921,0.0006118281744420528,0.08116500824689865
44,440000,-0.4198853373527527,0.4212040305137634,-0.003296713810414076,0.08065703511238098
45,450000,-0.45454517006874084,0.36274412274360657,0.0028058812022209167,0.11757050454616547
46,460000,-0.3576812744140625,0.5816051959991455,0.013208111748099327,0.14194607734680176
47,470000,-0.5254018306732178,0.5235571265220642,0.005073901265859604,0.14605727791786194
48,480000,-0.29701554775238037,0.3962257504463196,-0.005972196348011494,0.08944201469421387
49,490000,-0.20508277416229248,0.25605008006095886,0.004792985040694475,0.06229092553257942
50,500000,-0.36385849118232727,0.32943791151046753,-0.004933938384056091,0.09010603278875351
51,510000,-0.4057164490222931,0.5686551928520203,0.01122073084115982,0.16075702011585236
52,520000,-0.17584680020809174,0.29319068789482117,0.0028012380935251713,0.07183508574962616
53,530000,-0.572970449924469,0.4768466055393219,-0.008232209831476212,0.1521962434053421
54,540000,-0.32485342025756836,0.37363603711128235,0.0015980363823473454,0.10267814248800278
55,550000,-0.2855209708213806,0.39151138067245483,-0.001183891436085105,0.08560376614332199
56,560000,-0.5095245242118835,0.4212128221988678,-0.0015492113307118416,0.12652172148227692
57,570000,-0.3209255337715149,0.4706762433052063,0.02373906411230564,0.11788222193717957
58,580000,-0.5073721408843994,0.38459229469299316,-0.006919672712683678,0.10725181549787521
59,590000,-0.572858452796936,0.43940022587776184,-0.0035605025477707386,0.1588703989982605
60,600000,-0.26804319024086,0.5083735585212708,0.00600043497979641,0.10263305902481079
61,610000,-0.22209715843200684,0.2423732578754425,-0.0014051859034225345,0.06845402717590332
62,620000,-0.2533571422100067,0.40683990716934204,0.004754138644784689,0.09242825955152512
