1,10000,0.00022536206245422362
2,20000,0.0002226097583770752
3,30000,0.00022720541954040528
4,40000,0.0002242109775543213
5,50000,0.0002222909450531006
6,60000,0.00023362274169921876
7,70000,0.00023242533206939696
8,80000,0.00022762117385864258
9,90000,0.0002207430362701416
10,100000,0.00023047797679901123
11,110000,0.00021715893745422363
12,120000,0.00021733832359313964
13,130000,0.00021872496604919434
14,140000,0.00022384686470031738
15,150000,0.00021773407459259032
16,160000,0.00021654562950134277
17,170000,0.0002293487787246704
18,180000,0.0002332846403121948
19,190000,0.0002365168571472168
20,200000,0.00023317437171936034
21,210000,0.0002342423915863037
22,220000,0.0002320235013961792
23,230000,0.00022291409969329835
24,240000,0.0002291449546813965
25,250000,0.0002263932704925537
26,260000,0.00022833232879638672
27,270000,0.00022691116333007814
28,280000,0.00022331280708312988
29,290000,0.0002216949701309204
30,300000,0.00022487516403198242
31,310000,0.00022849302291870117
32,320000,0.00022052016258239745
33,330000,0.0002259425401687622
34,340000,0.0002253031015396118
35,350000,0.00022715282440185548
36,360000,0.00022324988842010497
37,370000,0.0002281463861465454
38,380000,0.00022649917602539062
39,390000,0.00022511529922485352
40,400000,0.00023579211235046386
41,410000,0.0002251333475112915
42,420000,0.00022771735191345216
43,430000,0.00022160019874572755
44,440000,0.00023017961978912354
45,450000,0.00022280552387237548
46,460000,0.0002292475700378418
47,470000,0.0002267831802368164
48,480000,0.00022502052783966064
49,490000,0.00022658536434173583
50,500000,0.00022480080127716063
51,510000,0.0002306004524230957
52,520000,0.00022319319248199462
53,530000,0.00022630758285522462
54,540000,0.000229951548576355
55,550000,0.0002261852979660034
56,560000,0.00023385744094848632
57,570000,0.0002212605953216553
58,580000,0.0002327453374862671
59,590000,0.00023229565620422362
60,600000,0.00022387361526489258
61,610000,0.00022418782711029054
62,620000,0.00023290374279022217
63,630000,0.00022647640705108642
64,640000,0.00022629904747009278
65,650000,0.0002226198673248291
66,660000,0.00022783980369567872
67,670000,0.00022319700717926026
68,680000,0.00022492637634277343
69,690000,0.00022589094638824462
70,700000,0.00022473070621490478
71,710000,0.00021948957443237305
72,720000,0.00022374229431152345
73,730000,0.00022326021194458008
74,740000,0.00022666254043579101
75,750000,0.0002297788619995117
76,760000,0.0002203040361404419
77,770000,0.0002280458927154541
78,780000,0.00022361719608306885
79,790000,0.0002246859073638916
80,800000,0.00022148566246032715
81,810000,0.00022573511600494384
82,820000,0.0002270350933074951
83,830000,0.0002274186372756958
84,840000,0.000221769118309021
85,850000,0.0002277988910675049
86,860000,0.0002241957902908325
87,870000,0.0002215198040008545
88,880000,0.00022941336631774904
89,890000,0.00022582123279571534
90,900000,0.00022465355396270753
91,910000,0.00022649805545806885
92,920000,0.00022970638275146484
93,930000,0.00022410404682159424
94,940000,0.00022465126514434816
95,950000,0.00022641668319702148
96,960000,0.00022472784519195557
97,970000,0.0002219238042831421
98,980000,0.00023210861682891845
99,990000,0.00022628376483917236
100,1000000,0.00022484393119812012
