epoch,step,min,max,mean,std
1,10000,-0.2252480834722519,0.4533531367778778,0.0016795810079202056,0.024287445470690727
2,20000,-0.3921729326248169,0.40132540464401245,0.00039062846917659044,0.021366845816373825
3,30000,-0.3823511004447937,0.3886871635913849,-0.0006961007602512836,0.022119246423244476
4,40000,-0.47353944182395935,0.6280921697616577,0.0017154763918370008,0.03129800409078598
5,50000,-0.7320799231529236,0.48492828011512756,-0.0003109299868810922,0.040369223803281784
6,60000,-1.0289379358291626,1.0637104511260986,0.0005753671284765005,0.056046947836875916
7,70000,-1.185105800628662,1.2664647102355957,-0.0005566318868659437,0.0831436887383461
8,80000,-0.7829397916793823,1.270723819732666,0.0009638039045967162,0.06535766273736954
9,90000,-1.6545203924179077,1.9295806884765625,-0.002743988297879696,0.09114090353250504
10,100000,-0.9343987107276917,1.50032639503479,0.003813656512647867,0.07104849070310593
11,110000,-0.8739992380142212,0.71676105260849,0.0028674595523625612,0.07044973969459534
12,120000,-1.2106698751449585,1.4603577852249146,0.0020170470234006643,0.08422098308801651
13,130000,-2.011115550994873,2.1902945041656494,0.002571799559518695,0.13892583549022675
14,140000,-1.7681033611297607,2.012800693511963,-0.001567892380990088,0.08786402642726898
15,150000,-2.04575252532959,2.160674571990967,0.0004802659968845546,0.1145034208893776
16,160000,-1.4798152446746826,1.3498820066452026,-0.0010772995883598924,0.0948018729686737
17,170000,-2.1819632053375244,2.082873582839966,0.0030319809447973967,0.13457898795604706
18,180000,-1.6063207387924194,2.0090413093566895,-0.0008765071397647262,0.08992931246757507
19,190000,-4.923718452453613,4.2949137687683105,0.001909070648252964,0.24861089885234833
20,200000,-1.8610827922821045,2.815340518951416,0.0023667633067816496,0.1525665819644928
21,210000,-3.6895105838775635,2.890749454498291,7.988423021743074e-05,0.18998752534389496
22,220000,-3.9962031841278076,3.7065844535827637,0.0017438300419598818,0.223384827375412
23,230000,-3.207803726196289,1.9150481224060059,-0.004566202871501446,0.1790558099746704
24,240000,-1.8830649852752686,2.3261642456054688,0.0018012885702773929,0.11492491513490677
25,250000,-3.7823429107666016,3.323545217514038,0.000520461646374315,0.22563256323337555
26,260000,-2.3791511058807373,3.2086780071258545,0.0006566600641235709,0.15216907858848572
27,270000,-4.188970565795898,4.149570465087891,-0.0035049684811383486,0.2574649453163147
