epoch,step,min,max,mean,std
1,10000,-0.06791704148054123,0.14768970012664795,0.007789044640958309,0.03279995173215866
2,20000,-0.08777593821287155,0.07123305648565292,0.0002501829876564443,0.020986197516322136
3,30000,-0.12481173872947693,0.09032434970140457,-0.0029061902314424515,0.02998003549873829
4,40000,-0.19189350306987762,0.17310023307800293,0.00845462828874588,0.04745511710643768
5,50000,-0.2264312356710434,0.21974292397499084,-0.0018829501932486892,0.05200713500380516
6,60000,-0.2918832302093506,0.22921064496040344,-0.0008369666757062078,0.06166261434555054
7,70000,-0.25603628158569336,0.2924383878707886,-0.0014481836697086692,0.08904005587100983
8,80000,-0.24417629837989807,0.42525598406791687,0.0037272716872394085,0.09053507447242737
9,90000,-0.48723915219306946,0.4221205413341522,-0.01118420623242855,0.10722275078296661
10,100000,-0.3153471350669861,0.33093202114105225,0.009475845843553543,0.0736963152885437
11,110000,-0.44578200578689575,0.5525692105293274,0.008457710966467857,0.10141518712043762
12,120000,-0.456780344247818,0.39379945397377014,0.004279952496290207,0.09469369053840637
13,130000,-0.625638484954834,0.8706768751144409,0.009344244375824928,0.17738787829875946
14,140000,-0.5376795530319214,0.37191665172576904,-0.006957716308534145,0.1013517677783966
15,150000,-0.7758066654205322,0.5995665788650513,0.005141205620020628,0.14081071317195892
16,160000,-0.4678693413734436,0.38401636481285095,-0.00374136446043849,0.12209421396255493
17,170000,-0.5670806765556335,0.7426981329917908,0.007469353266060352,0.17849072813987732
18,180000,-0.3608431816101074,0.3460331857204437,-0.00402347557246685,0.10026537626981735
19,190000,-1.0194522142410278,0.743887186050415,0.008199617266654968,0.2199200838804245
20,200000,-0.39404189586639404,0.6266079545021057,0.003302802564576268,0.1477683186531067
21,210000,-0.698068380355835,0.6986801624298096,0.0018326519057154655,0.20236998796463013
22,220000,-0.8117743134498596,0.8053170442581177,0.004714217036962509,0.20754115283489227
23,230000,-0.8840094208717346,0.5160709023475647,-0.013546623289585114,0.20109745860099792
24,240000,-0.685666561126709,0.4766653776168823,-0.00021675904281437397,0.14231954514980316
25,250000,-0.8181123733520508,0.9792542457580566,0.0025606732815504074,0.2772795259952545
