epoch,step,min,max,mean,std
67,670000,-0.6076165437698364,0.3822895288467407,-0.0022914009168744087,0.13951292634010315
68,680000,-0.8108131289482117,0.876230776309967,0.006848340854048729,0.2530956268310547
69,690000,-0.3426608443260193,0.34879153966903687,0.006628597620874643,0.1065276712179184
70,700000,-0.37183836102485657,0.3789275884628296,0.016156863421201706,0.12127167731523514
71,710000,-0.3783535957336426,0.2985299825668335,0.00024106516502797604,0.07444636523723602
72,720000,-0.32623615860939026,0.3229946792125702,-0.014819483272731304,0.09169327467679977
73,730000,-0.7991951704025269,0.6897706985473633,-0.00916444230824709,0.22777368128299713
74,740000,-0.42205533385276794,0.38439422845840454,-0.007028118707239628,0.10197515040636063
75,750000,-0.4055151343345642,0.6179021000862122,-0.0026710177771747112,0.13083785772323608
76,760000,-0.5349338054656982,0.40557029843330383,-0.002966024447232485,0.11145523190498352
77,770000,-0.49744299054145813,0.7459076046943665,0.005876074079424143,0.1334601491689682
78,780000,-0.3470175564289093,0.4374888241291046,0.0033721388317644596,0.13037346303462982
79,790000,-0.3737727403640747,0.30198994278907776,-0.007239160127937794,0.09830985963344574
80,800000,-0.5588239431381226,0.45602700114250183,-0.005458986386656761,0.14971743524074554
81,810000,-0.5079500675201416,0.48536255955696106,-0.006832103244960308,0.1492195725440979
82,820000,-0.37295001745224,0.5790035724639893,-0.0011147770565003157,0.11248651146888733
83,830000,-0.677476704120636,0.3935137391090393,-0.014250969514250755,0.11060377955436707
84,840000,-0.6476336717605591,0.6946886777877808,-0.005006273277103901,0.13915380835533142
85,850000,-0.6088759303092957,0.5732167959213257,0.007249435409903526,0.13329437375068665
86,860000,-0.3808720111846924,0.29413843154907227,-0.0038125517312437296,0.07004377245903015
87,870000,-0.5895723700523376,0.4995868504047394,-0.0038020573556423187,0.14206458628177643
88,880000,-0.6098657250404358,0.7953221201896667,0.009106590412557125,0.19340163469314575
89,890000,-0.6045615077018738,0.5417454242706299,0.0051639792509377,0.14805564284324646
90,900000,-0.5213590860366821,0.29620876908302307,-0.011279131285846233,0.13622285425662994
91,910000,-0.33241167664527893,0.41267895698547363,-0.0007241559214890003,0.09119043499231339
92,920000,-0.5360661149024963,0.6586388349533081,-0.006816452369093895,0.19026750326156616
93,930000,-0.6561403274536133,0.38754549622535706,-0.006329775787889957,0.1279401183128357
94,940000,-0.7181059122085571,0.5364766120910645,-0.014833618886768818,0.17546379566192627
95,950000,-0.42502129077911377,0.46576303243637085,0.008393414318561554,0.11600599437952042
96,960000,-0.6574369668960571,0.8567317724227905,0.007627100683748722,0.1987343728542328
97,970000,-0.6087349057197571,0.8616316914558411,0.01400583516806364,0.15954746305942535
98,980000,-0.5878273248672485,0.5431073904037476,-0.0003122147172689438,0.1500304937362671
99,990000,-0.523378312587738,0.6194778680801392,0.006469578482210636,0.13876521587371826
100,1000000,-0.6158033609390259,0.6718392372131348,0.0022000325843691826,0.2130831480026245
