epoch,step,min,max,mean,std
65,650000,-0.8488094210624695,0.864809513092041,-0.0051924437284469604,0.1596582531929016
66,660000,-0.45628562569618225,0.4906432032585144,0.008804898709058762,0.11413956433534622
67,670000,-0.9835895299911499,1.1464325189590454,-0.014198854565620422,0.23907428979873657
68,680000,-1.5941798686981201,1.301773190498352,0.000891558825969696,0.2652443051338196
69,690000,-0.5082217454910278,0.7016774415969849,0.02036564238369465,0.15452565252780914
70,700000,-0.7089617848396301,0.5120905041694641,-0.02342614345252514,0.10968504101037979
71,710000,-0.30435746908187866,0.2724200189113617,0.01653316244482994,0.0768173560500145
72,720000,-0.7787490487098694,0.46612924337387085,0.004948131740093231,0.10487500578165054
73,730000,-1.409547209739685,0.925035297870636,-9.20519232749939e-05,0.26863619685173035
74,740000,-0.67560213804245,0.34794026613235474,-0.01073991134762764,0.10934847593307495
75,750000,-1.0381953716278076,0.5814200043678284,0.010693620890378952,0.18394044041633606
76,760000,-0.6994900703430176,0.6741334199905396,-0.015430588275194168,0.1684960424900055
77,770000,-0.6691465377807617,0.4349402189254761,-0.006904479116201401,0.14005619287490845
78,780000,-0.4067206382751465,0.6689055562019348,0.014345085248351097,0.1318068951368332
79,790000,-0.7642563581466675,0.6726794242858887,0.00786236859858036,0.14485104382038116
80,800000,-0.7797614932060242,0.9056902527809143,-0.016680462285876274,0.14810824394226074
81,810000,-0.8512548804283142,0.785942792892456,0.006341505795717239,0.1874365657567978
82,820000,-0.4971228241920471,0.5981537699699402,-0.014180962927639484,0.1086033284664154
83,830000,-0.4475058913230896,0.3993983864784241,-0.002361441031098366,0.11036607623100281
84,840000,-0.7604683637619019,0.5003717541694641,0.007468719035387039,0.1283968836069107
85,850000,-0.8754457831382751,0.6598591804504395,-0.009306233376264572,0.19103984534740448
86,860000,-0.4496409595012665,0.43274426460266113,0.005370293743908405,0.06659581512212753
87,870000,-0.6450966596603394,0.9094868302345276,-0.0005066990852355957,0.1393066644668579
88,880000,-0.9489589929580688,0.812962532043457,-0.009126316756010056,0.17073991894721985
89,890000,-0.9374483823776245,0.7901400327682495,-0.004956990480422974,0.1500350832939148
90,900000,-0.6747146844863892,0.7714413404464722,0.0031654625199735165,0.1452166885137558
91,910000,-0.38186848163604736,0.3748331069946289,0.0016273660585284233,0.07989721745252609
92,920000,-1.063327670097351,1.033015251159668,0.016934596002101898,0.24786558747291565
93,930000,-0.8567528128623962,0.6558906435966492,0.0025744326412677765,0.16191908717155457
94,940000,-0.9255765676498413,0.8053982257843018,-0.015286333858966827,0.2149292528629303
95,950000,-0.6766649484634399,0.4987747371196747,-0.0050632283091545105,0.14051710069179535
96,960000,-1.0841987133026123,0.9905394911766052,0.012219857424497604,0.21685287356376648
97,970000,-0.7563408613204956,0.7306276559829712,0.007591012865304947,0.18571774661540985
98,980000,-0.7732576727867126,0.6873341202735901,0.006925538182258606,0.16398882865905762
99,990000,-0.44699496030807495,0.6874080896377563,0.00620547728613019,0.10653385519981384
100,1000000,-0.7888072729110718,1.2659268379211426,0.01089419424533844,0.20591853559017181
