epoch,step,min,max,mean,std
1,10000,-0.12629878520965576,0.10404883325099945,-0.0008333747973665595,0.013369616121053696
2,20000,-0.1509760171175003,0.14003247022628784,-0.0001703202142380178,0.01791992597281933
3,30000,-0.12882199883460999,0.1239616870880127,0.00042080931598320603,0.016383111476898193
4,40000,-0.0873885229229927,0.0895158126950264,-0.0003792546922340989,0.009547335095703602
5,50000,-0.11577916890382767,0.103833869099617,0.00024303962709382176,0.011393404565751553
6,60000,-0.08243101090192795,0.09337056428194046,-0.000409325904911384,0.00982887577265501
7,70000,-0.11319917440414429,0.14238904416561127,0.000400539836846292,0.015079383738338947
8,80000,-0.17491911351680756,0.17910954356193542,-0.00039521040162071586,0.020882906392216682
9,90000,-0.0779775083065033,0.14404664933681488,0.0006293696351349354,0.011834445409476757
10,100000,-0.1272924244403839,0.11252854019403458,0.0004986351123079658,0.010718319565057755
11,110000,-0.2084437608718872,0.1697629690170288,-0.0003191067953594029,0.019610470160841942
12,120000,-0.2858794629573822,0.2018910050392151,-0.0003279934753663838,0.018003394827246666
13,130000,-0.13430997729301453,0.17345795035362244,-0.00017125951126217842,0.01582004874944687
14,140000,-0.2113375961780548,0.21806810796260834,0.001623142627067864,0.02192312479019165
15,150000,-0.14323848485946655,0.16252368688583374,-0.0005797238554805517,0.014307871460914612
16,160000,-0.1413990557193756,0.13620814681053162,0.0014104178408160806,0.01767716556787491
17,170000,-0.17654110491275787,0.18447571992874146,0.00046995823504403234,0.022458456456661224
18,180000,-0.18646331131458282,0.26212945580482483,0.0010336816776543856,0.017957298085093498
19,190000,-0.26598891615867615,0.1601489782333374,-0.0004623597487807274,0.019291920587420464
20,200000,-0.15443283319473267,0.11977902054786682,-0.001280709053389728,0.013015768490731716
21,210000,-0.26190412044525146,0.3351268470287323,0.0009769536554813385,0.03338407725095749
22,220000,-0.1812450885772705,0.29361605644226074,0.00019865555805154145,0.02314595878124237
23,230000,-0.19078940153121948,0.31787899136543274,-0.0005122048314660788,0.02762591280043125
24,240000,-0.18202045559883118,0.20118257403373718,-0.0003337965172249824,0.025132738053798676
25,250000,-0.17850692570209503,0.18237553536891937,0.0007291747024282813,0.019136549904942513
26,260000,-0.17494653165340424,0.2535253167152405,0.0007912081782706082,0.01856466755270958
27,270000,-0.1844305694103241,0.1949334591627121,0.00037903382326476276,0.019182564690709114
28,280000,-0.17323237657546997,0.2829965054988861,-0.00036477111279964447,0.022495722398161888
29,290000,-0.3698170483112335,0.4263807237148285,0.0001698202104307711,0.029861245304346085
30,300000,-0.22074732184410095,0.2677111029624939,-0.0006398212863132358,0.016590144485235214
31,310000,-0.19481676816940308,0.2546476721763611,-0.0001665555319050327,0.01646743342280388
32,320000,-0.22400760650634766,0.19029203057289124,0.00023317671730183065,0.019834591075778008
33,330000,-0.27238744497299194,0.26230087876319885,-0.00044276402331888676,0.024696791544556618
34,340000,-0.20039701461791992,0.29480165243148804,0.0002651622926350683,0.016986845061182976
35,350000,-0.4351211190223694,0.36927860975265503,0.001231918460689485,0.035123176872730255
36,360000,-0.3090389370918274,0.36939120292663574,0.0001401359331794083,0.02873760461807251
37,370000,-0.21355050802230835,0.20174674689769745,-0.0008117897668853402,0.022633450105786324
38,380000,-0.34079375863075256,0.2750738561153412,-0.0012238528579473495,0.030726347118616104
39,390000,-0.2896813154220581,0.29863739013671875,-0.0006317804800346494,0.02601795829832554
40,400000,-0.21450169384479523,0.45110759139060974,0.0004906090907752514,0.02134880982339382
41,410000,-0.194419264793396,0.21909821033477783,0.00025504210498183966,0.021607881411910057
42,420000,-0.2592865526676178,0.19134081900119781,-0.0009989193640649319,0.02179475873708725
43,430000,-0.2466275542974472,0.1866489201784134,-0.0017998814582824707,0.029711049050092697
44,440000,-0.319812536239624,0.5458561182022095,0.0006128513487055898,0.02948353998363018
45,450000,-0.38933777809143066,0.45511293411254883,0.0016277785180136561,0.037851233035326004
46,460000,-0.3406839966773987,0.3295285105705261,0.000126744678709656,0.030341386795043945
47,470000,-0.2695212960243225,0.2768762409687042,-0.0003974662977270782,0.02573929727077484
48,480000,-0.33493369817733765,0.36826568841934204,-0.002202150411903858,0.048121992498636246
49,490000,-0.5902565717697144,0.41610217094421387,-0.001850304426625371,0.035752568393945694
50,500000,-0.2884911894798279,0.253478467464447,0.0001897727051982656,0.022512448951601982
51,510000,-0.2863200902938843,0.30967026948928833,0.0008196886628866196,0.02709236554801464
52,520000,-0.7514961957931519,0.5712649822235107,-0.0009762906120158732,0.05008242651820183
53,530000,-0.3946823477745056,0.2725788652896881,-0.002021443098783493,0.03452710807323456
54,540000,-0.40440261363983154,0.35123711824417114,-0.0023914494086056948,0.03666281700134277
55,550000,-0.3071833848953247,0.2761581540107727,-0.0016268157633021474,0.027074286714196205
56,560000,-0.3198128938674927,0.38690638542175293,0.0009226276306435466,0.03496408089995384
57,570000,-0.3753386437892914,0.501235842704773,0.0011176617117598653,0.034251317381858826
58,580000,-0.302406370639801,0.30568647384643555,-0.0010975775076076388,0.02623911015689373
59,590000,-0.3058644235134125,0.4771840274333954,-0.0010038538603112102,0.03217879310250282
60,600000,-0.2727195620536804,0.20298726856708527,-0.000954166695009917,0.023097500205039978
61,610000,-0.3787485361099243,0.4301624894142151,0.0013969279825687408,0.04992465302348137
62,620000,-0.5052133798599243,0.3888203203678131,-0.0025419690646231174,0.05669407173991203
63,630000,-0.23968861997127533,0.2543001174926758,-0.0003732229524757713,0.02693573199212551
64,640000,-0.2536267936229706,0.32407286763191223,0.0010346407070755959,0.03507232293486595
65,650000,-0.32994064688682556,0.36790594458580017,0.001016695168800652,0.039018649607896805
66,660000,-0.3769474923610687,0.4114900827407837,-0.002174269873648882,0.03776536136865616
67,670000,-0.6717396378517151,0.5041613578796387,-0.0007619679672643542,0.06460633128881454
68,680000,-0.6365707516670227,0.5101178884506226,0.0011459940578788519,0.0616079680621624
69,690000,-0.37112653255462646,0.43373948335647583,0.0015651951543986797,0.04466988891363144
70,700000,-0.4425010085105896,0.4409428834915161,0.0021086554042994976,0.041361577808856964
71,710000,-0.49447453022003174,0.28570812940597534,-0.000788206176366657,0.029209356755018234
72,720000,-0.2503507435321808,0.3074195981025696,-0.002426320454105735,0.028610538691282272
73,730000,-0.5612664222717285,0.5384534001350403,-0.0013274342054501176,0.05986956134438515
74,740000,-0.40736401081085205,0.6380831003189087,-4.473119042813778e-05,0.04131855070590973
75,750000,-0.3713456094264984,0.4225403070449829,-0.0008261814946308732,0.043875861912965775
76,760000,-0.7064119577407837,0.5068379640579224,-0.00045108702033758163,0.05019088834524155
77,770000,-0.6304742097854614,1.10727858543396,0.0018783325795084238,0.05257749930024147
78,780000,-0.3812289237976074,0.4723718464374542,0.0011131346691399813,0.0398041196167469
79,790000,-0.44641339778900146,0.2957631051540375,-0.002185076242312789,0.041366949677467346
80,800000,-0.5246456861495972,0.4785669147968292,-0.001067498465999961,0.05018918961286545
81,810000,-0.6698057651519775,0.40290626883506775,-0.0018706764094531536,0.05099799111485481
82,820000,-0.4117583930492401,0.4731629490852356,-0.0006879973225295544,0.04243536293506622
83,830000,-0.6545341610908508,0.40875762701034546,-0.0027360613457858562,0.04614899307489395
84,840000,-0.5354814529418945,0.5346134901046753,-0.0007961755618453026,0.03779121860861778
85,850000,-0.8976610898971558,0.8597712516784668,0.002591368043795228,0.05884317681193352
86,860000,-0.4012131094932556,0.3070189952850342,-0.000992343993857503,0.028023477643728256
87,870000,-0.507071852684021,0.4540492594242096,-0.0007133258040994406,0.04433191567659378
88,880000,-0.4431961476802826,0.5748726725578308,0.0020369815174490213,0.05599641799926758
89,890000,-0.5106949210166931,0.5048688650131226,0.0016382613684982061,0.04833953455090523
90,900000,-0.3987202048301697,0.2742360830307007,-0.0019965972751379013,0.041431598365306854
91,910000,-0.38454219698905945,0.335455060005188,0.00014051367179490626,0.035020578652620316
92,920000,-0.45957034826278687,0.4548308253288269,-0.00090596335940063,0.056117016822099686
93,930000,-0.5303494930267334,0.5762068033218384,-0.00039271567948162556,0.04611106216907501
94,940000,-0.6714603900909424,0.48468372225761414,-0.0034165987744927406,0.058358822017908096
95,950000,-0.390026718378067,0.7921256422996521,0.0023506414145231247,0.05182307958602905
96,960000,-0.53864985704422,0.7084023952484131,0.0010891056153923273,0.0562177337706089
97,970000,-0.5137741565704346,1.0310498476028442,0.003001229139044881,0.053319185972213745
98,980000,-0.5298090577125549,0.4872303903102875,-0.0003532916307449341,0.05318433791399002
99,990000,-0.4973752498626709,0.5193154215812683,0.0014581080758944154,0.04669826477766037
100,1000000,-0.4896555542945862,0.5257205367088318,-0.0005171557422727346,0.05514924228191376
