epoch,step,min,max,mean,std
1,10000,-0.47483205795288086,0.7105013132095337,-0.00021591164113488048,0.033581651747226715
2,20000,-0.6628993153572083,0.4981936514377594,-0.002149474574252963,0.04274578392505646
3,30000,-0.5839790105819702,0.9316661357879639,0.0026321536861360073,0.047686390578746796
4,40000,-0.34368276596069336,0.4405140280723572,-8.71393785928376e-06,0.027729617431759834
5,50000,-1.2457008361816406,0.8124719858169556,0.002274182392284274,0.043078333139419556
6,60000,-1.0757505893707275,0.7227240204811096,-0.0009739071247167885,0.04228359833359718
7,70000,-0.9160906672477722,0.8155866861343384,-0.0007626034202985466,0.05264647305011749
8,80000,-1.0825831890106201,1.4291698932647705,0.0008551485952921212,0.06907211989164352
9,90000,-0.6616334319114685,1.0106637477874756,0.00041081002564169466,0.05437768995761871
10,100000,-0.7113097310066223,0.6865710616111755,0.0005366664263419807,0.05172095075249672
11,110000,-1.2958967685699463,1.66843843460083,0.0011303232749924064,0.08919861912727356
12,120000,-1.555095911026001,1.3862214088439941,-0.0026939227245748043,0.08353406190872192
13,130000,-0.8216822147369385,0.9239674210548401,-0.0010140687227249146,0.07419615238904953
14,140000,-4.939945220947266,2.4591338634490967,0.00022019333846401423,0.1394779533147812
15,150000,-1.4910922050476074,1.8526710271835327,-0.00034910079557448626,0.08864382654428482
16,160000,-1.3253780603408813,4.189030647277832,0.0038608568720519543,0.12237383425235748
17,170000,-2.2432425022125244,2.649233341217041,-0.004242410883307457,0.11418373137712479
18,180000,-3.099008560180664,2.601529836654663,-0.0006543206982314587,0.13458065688610077
19,190000,-2.198219060897827,3.0784265995025635,0.0027567045763134956,0.13080492615699768
20,200000,-1.0405563116073608,2.585676908493042,0.001205009175464511,0.08889250457286835
21,210000,-3.577528715133667,3.110617160797119,-0.0023001455701887608,0.20578418672084808
22,220000,-2.219299793243408,2.150118827819824,0.002563675632700324,0.15775638818740845
23,230000,-3.121893882751465,2.6511151790618896,-0.00654610525816679,0.15100449323654175
24,240000,-3.02921199798584,2.2807390689849854,-0.0028459809254854918,0.14031532406806946
25,250000,-4.144641876220703,1.9177052974700928,-0.007636776193976402,0.13963982462882996
26,260000,-2.3742313385009766,1.2663503885269165,-0.0035381244961172342,0.12189801782369614
27,270000,-1.4823722839355469,2.892887830734253,0.0035036015324294567,0.13987988233566284
28,280000,-3.2573790550231934,2.1204254627227783,-0.00910381693392992,0.1419215053319931
29,290000,-3.143035650253296,3.280052900314331,0.005188370123505592,0.1811261624097824
30,300000,-2.0099823474884033,1.517518401145935,0.0009430132922716439,0.118475042283535
31,310000,-2.7696945667266846,2.162527084350586,-0.000938815763220191,0.12422145903110504
32,320000,-1.366878867149353,2.0663235187530518,0.00870052631944418,0.1418938934803009
33,330000,-2.934718132019043,2.214728593826294,0.0004202936543151736,0.16743871569633484
34,340000,-2.44868803024292,1.9463629722595215,-0.006038174498826265,0.12283515185117722
35,350000,-3.7805449962615967,4.304862976074219,0.00938428845256567,0.251407265663147
36,360000,-3.1673452854156494,3.3133962154388428,0.0019000640604645014,0.20469388365745544
37,370000,-2.7048773765563965,2.747359275817871,-0.005160089582204819,0.1558343470096588
38,380000,-4.041546821594238,2.9541988372802734,-0.0037338840775191784,0.21832017600536346
39,390000,-1.912471890449524,7.088625431060791,0.010625363327562809,0.21020618081092834
40,400000,-2.2634894847869873,2.2227282524108887,-0.00069921970134601,0.14635030925273895
41,410000,-3.0821714401245117,3.394897937774658,-0.00599242327734828,0.1614624559879303
42,420000,-2.319007158279419,1.9786186218261719,0.00018130868556909263,0.16149619221687317
43,430000,-2.9718406200408936,4.461734771728516,0.011068739928305149,0.2512979805469513
44,440000,-4.121942043304443,4.43511962890625,0.0002996537077706307,0.23015441000461578
45,450000,-3.3169825077056885,4.600498199462891,0.002858059713616967,0.2614777982234955
46,460000,-3.174525737762451,3.317164421081543,-0.0064481268636882305,0.22365306317806244
47,470000,-2.7553088665008545,2.987598419189453,0.002473457483574748,0.1951456367969513
48,480000,-7.196615219116211,4.663279056549072,0.0033045606687664986,0.3838277757167816
49,490000,-6.654089450836182,5.457481384277344,0.0008628845098428428,0.2937535345554352
50,500000,-4.236374855041504,2.491809844970703,-0.0005559958517551422,0.18378634750843048
51,510000,-3.1405723094940186,2.7736895084381104,-6.460979784606025e-05,0.18905837833881378
52,520000,-8.878353118896484,7.107879161834717,0.0011688752565532923,0.39115530252456665
53,530000,-4.682206630706787,6.122025966644287,-0.010655340738594532,0.28891515731811523
54,540000,-8.760542869567871,7.123321056365967,0.00093703658785671,0.3283407390117645
55,550000,-4.385664939880371,3.6681270599365234,0.004381560254842043,0.21208833158016205
56,560000,-3.88814377784729,3.989210605621338,0.002887778915464878,0.2772367298603058
57,570000,-4.379124641418457,4.800508975982666,0.005233011208474636,0.237397700548172
58,580000,-3.175828456878662,1.9842424392700195,0.010336825624108315,0.19520507752895355
59,590000,-4.967921257019043,4.156343460083008,0.0006246876437216997,0.2566591799259186
60,600000,-2.1061620712280273,2.6191165447235107,0.0033118969295173883,0.1701098531484604
61,610000,-4.131341934204102,6.34287691116333,-0.006352746859192848,0.3523409068584442
62,620000,-10.113670349121094,8.092708587646484,0.011056605726480484,0.48374104499816895
63,630000,-3.2407469749450684,3.579169988632202,0.0009052833775058389,0.18907350301742554
64,640000,-4.1922807693481445,5.121612071990967,-0.006015321705490351,0.29876095056533813
65,650000,-3.7592287063598633,3.4931039810180664,0.00857666414231062,0.29405224323272705
66,660000,-3.6624369621276855,3.6853699684143066,-0.0058427536860108376,0.30079957842826843
67,670000,-14.35965633392334,10.854074478149414,0.008955123834311962,0.5378747582435608
68,680000,-5.7411370277404785,5.058810710906982,0.019038092344999313,0.4668528437614441
69,690000,-3.8372864723205566,7.487313747406006,0.0006668854039162397,0.3251328468322754
70,700000,-3.8004331588745117,4.5209245681762695,-0.003147876588627696,0.31559309363365173
71,710000,-4.961825847625732,5.903213024139404,0.0003407707845326513,0.2585160732269287
72,720000,-2.866532325744629,3.00683331489563,-0.0033263778313994408,0.2077646553516388
73,730000,-5.856694221496582,5.572418689727783,-0.014749433845281601,0.4347168505191803
74,740000,-7.051876068115234,5.202151298522949,-0.006875663995742798,0.2802093029022217
75,750000,-6.86245059967041,5.76617431640625,0.016002468764781952,0.37015628814697266
76,760000,-6.820404529571533,10.35772705078125,0.0035139718092978,0.3904271423816681
77,770000,-11.279815673828125,8.301015853881836,-0.01049878355115652,0.40378302335739136
78,780000,-4.797819137573242,5.668234348297119,0.0009646597318351269,0.3305789828300476
79,790000,-5.331104755401611,10.111432075500488,0.01703515090048313,0.34382808208465576
80,800000,-4.78223991394043,11.496152877807617,0.014745171181857586,0.41282060742378235
81,810000,-6.270134925842285,6.377264022827148,-0.0044297766871750355,0.3768494725227356
82,820000,-3.481107234954834,4.503751754760742,0.005421734880656004,0.3077130913734436
83,830000,-11.110635757446289,4.571290969848633,0.00027904019225388765,0.3818199038505554
84,840000,-4.310799598693848,3.459331512451172,0.008218279108405113,0.2866674065589905
85,850000,-9.947444915771484,8.863133430480957,-0.002018912695348263,0.45748212933540344
86,860000,-4.486861705780029,4.965032577514648,0.0003412746009416878,0.23554392158985138
87,870000,-4.557736396789551,4.182525157928467,-0.005551003850996494,0.3045103847980499
88,880000,-6.974747180938721,8.193229675292969,0.019537677988409996,0.4559544622898102
89,890000,-3.446683406829834,4.696837425231934,0.0020016322378069162,0.3314161002635956
90,900000,-4.29069709777832,5.125274181365967,-0.0033506546169519424,0.33571043610572815
91,910000,-4.707676887512207,4.070068836212158,-0.003549654968082905,0.26938819885253906
92,920000,-5.711169242858887,8.508158683776855,-0.015704425051808357,0.4436488151550293
93,930000,-7.366546154022217,5.061840057373047,-0.011489588767290115,0.37032002210617065
94,940000,-7.002557754516602,10.577648162841797,0.00707616051658988,0.4765218198299408
95,950000,-5.634266376495361,6.575415134429932,-0.0012445742031559348,0.3629705607891083
96,960000,-6.990671634674072,5.059947490692139,0.010409469716250896,0.39489251375198364
97,970000,-8.929279327392578,7.902829170227051,-0.01061921939253807,0.4695271849632263
98,980000,-8.408191680908203,6.246569633483887,-0.006061067804694176,0.45206084847450256
99,990000,-4.36690616607666,4.914676189422607,0.008243298158049583,0.2995215952396393
100,1000000,-4.685782432556152,5.052975177764893,0.014816566370427608,0.3970489501953125
